,index,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,YearRemodAdd,YearBuilt,OverallCond,1stFlrSF,OverallQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotArea,MSSubClass,2ndFlrSF,PavedDrive,HeatingQC,SaleCondition,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,CentralAir,Condition2,HouseStyle,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,BldgType,Electrical,LotFrontage,GarageYrBlt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,FireplaceQu,BsmtFinType2,BsmtExposure,GarageType,BsmtCond,BsmtQual,BsmtFinType1,GarageFinish,Utilities,GarageCond,MasVnrType,SaleType,Functional,KitchenQual,Exterior2nd,Exterior1st,GarageQual,MSZoning
2141,2142,0,1073,1,0,3,1,6,0,1967,1967,5,1073,5,0,90,0,0,0,0,0,3,2008,9981,20,0,Y,Gd,Normal,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,81.95272064208984,1967.0,340.0,221.0,0.0,852.0,1073.0,0.0,0.0,1.0,270.0,Gd,Unf,Mn,Attchd,TA,TA,BLQ,RFn,AllPub,TA,BrkFace,WD,Typ,TA,MetalSd,MetalSd,TA,RL
2142,2143,0,1126,1,0,2,1,5,0,1984,1984,5,1126,5,178,0,0,0,0,0,0,3,2008,7400,85,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Y,Norm,SFoyer,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,55.28449630737305,1984.0,0.0,104.0,956.0,0.0,1060.0,1.0,0.0,2.0,506.0,Gd,ALQ,Av,Attchd,TA,Gd,LwQ,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2143,2144,0,1140,1,0,3,1,6,0,1950,1920,4,1140,5,0,0,190,0,0,0,0,1,2008,12900,190,0,Y,Fa,Alloca,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,2fmCon,SBrkr,60.0,1920.0,0.0,1300.0,0.0,0.0,1300.0,1.0,0.0,2.0,400.0,Gd,Unf,No,CarPort,Fa,TA,BLQ,Unf,AllPub,TA,None,WD,Typ,TA,Stucco,BrkFace,TA,RL
2144,2145,0,960,1,0,3,1,6,0,2003,1963,8,960,5,168,0,0,0,0,0,0,5,2008,9239,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Y,Norm,1Story,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,94.0,1963.0,0.0,634.0,0.0,326.0,960.0,1.0,0.0,1.0,300.0,Gd,Unf,No,Attchd,TA,TA,GLQ,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2145,2146,0,1188,1,0,1,1,4,1,1956,1956,8,1188,6,102,89,231,0,0,0,0,6,2008,14175,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Sawyer,PosA,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,FuseA,88.0,1956.0,0.0,776.0,0.0,212.0,988.0,1.0,0.0,2.0,621.0,TA,Unf,Gd,Attchd,Gd,TA,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2146,2147,0,1721,2,0,3,1,7,2,1960,1960,3,1721,5,50,84,0,0,0,0,0,12,2008,10532,190,0,Y,Gd,Abnorml,Pave,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Y,Norm,1Story,Flat,Tar&Grv,TA,TA,CBlock,GasA,1Fam,SBrkr,78.84080505371094,1960.0,275.0,988.0,0.0,0.0,988.0,1.0,0.0,2.0,626.0,TA,Unf,Mn,Basment,TA,TA,Rec,Unf,AllPub,TA,Stone,WD,Mod,TA,Plywood,Plywood,TA,RL
2147,2148,0,1350,1,1,2,1,6,0,1973,1941,7,864,5,0,0,0,0,0,0,0,6,2008,8375,50,486,N,Gd,Normal,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,63.0,1973.0,0.0,336.0,0.0,240.0,576.0,1.0,0.0,3.0,627.0,Gd,Unf,No,2Types,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Min1,Gd,Wd Sdng,Wd Sdng,TA,RL
2148,2149,0,904,1,0,3,1,5,0,1970,1970,8,904,5,143,0,0,0,0,0,0,6,2008,10200,80,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Y,Norm,SLvl,Hip,CompShg,TA,Gd,PConc,GasA,1Fam,SBrkr,69.74186706542969,1979.0,0.0,704.0,0.0,160.0,864.0,0.0,0.0,3.0,912.0,Gd,Unf,Av,2Types,TA,Gd,ALQ,Unf,AllPub,TA,None,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
2149,2150,0,1524,2,0,3,1,7,2,1979,1979,6,1524,7,140,0,0,0,0,0,0,4,2008,20270,20,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,ClearCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,82.0,1979.0,0.0,599.0,0.0,925.0,1524.0,1.0,0.0,2.0,478.0,Gd,Unf,Gd,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,None,WD,Typ,TA,Plywood,Plywood,TA,RL
2150,2151,0,1079,1,0,2,1,5,1,1950,1948,5,617,7,135,0,0,0,0,0,0,1,2008,5190,50,462,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,50.0,1948.0,0.0,0.0,0.0,570.0,570.0,0.0,0.0,1.0,249.0,Gd,Unf,No,Attchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,BrkFace,TA,RL
2151,2152,0,1518,1,0,2,1,5,2,2007,1940,7,1518,5,0,39,0,0,0,0,0,1,2008,19550,30,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Flat,Tar&Grv,TA,TA,PConc,GasA,1Fam,SBrkr,85.0,1950.87353515625,0.0,1035.0,0.0,545.0,1580.0,1.0,0.0,0.0,0.0,Gd,Unf,Gd,Attchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,Fa,VinylSd,VinylSd,TA,RL
2152,2153,0,1509,1,0,3,1,6,1,1956,1956,6,1509,5,158,0,0,0,576,0,0,7,2008,9571,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,FuseA,68.0,1956.0,0.0,870.0,0.0,639.0,1509.0,1.0,0.0,1.0,322.0,TA,Unf,Av,Attchd,TA,TA,Rec,Unf,AllPub,TA,None,WD,Typ,Gd,Wd Sdng,Wd Sdng,TA,RL
2153,2154,0,864,1,0,2,1,4,0,1975,1975,5,864,5,0,0,0,0,0,0,0,4,2008,9350,90,0,Y,Fa,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,N,Norm,SFoyer,Gable,CompShg,TA,TA,PConc,GasA,Duplex,SBrkr,50.0,1973.1534423828125,0.0,864.0,0.0,0.0,864.0,1.0,0.0,0.0,0.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2154,2155,0,1269,1,1,3,1,7,0,2001,1962,8,621,6,0,236,0,0,0,0,0,11,2008,9360,60,648,Y,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,CBlock,GasA,1Fam,SBrkr,50.0,1962.0,216.0,324.0,0.0,297.0,621.0,0.0,0.0,1.0,280.0,Gd,Unf,No,Detchd,TA,TA,Rec,Unf,AllPub,TA,BrkCmn,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2155,2156,0,2814,2,1,4,1,9,1,2002,1995,5,1093,6,48,32,0,0,216,0,0,6,2008,9771,60,1721,Y,Ex,Normal,Pave,IR3,Lvl,Corner,Gtl,SawyerW,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,78.02859497070312,1995.0,190.0,779.0,0.0,298.0,1077.0,0.0,1.0,2.0,614.0,TA,Unf,No,BuiltIn,TA,Gd,LwQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
2156,2157,0,1626,2,1,3,1,7,1,1994,1994,5,1626,7,424,40,0,0,0,0,0,4,2008,9938,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,80.0,1994.0,251.0,1271.0,0.0,331.0,1602.0,1.0,0.0,2.0,534.0,TA,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
2157,2158,0,2200,2,1,4,1,9,1,1994,1993,5,1101,7,168,98,0,0,0,0,0,12,2008,14171,60,1099,Y,Ex,Normal,Pave,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,70.34229278564453,1993.0,0.0,355.0,0.0,457.0,812.0,0.0,0.0,2.0,453.0,TA,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2158,2159,0,2037,2,1,3,1,8,1,1996,1996,5,1302,7,100,33,0,0,0,0,0,2,2008,10541,80,735,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Y,Norm,SLvl,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,85.0,1996.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,2.0,472.0,TA,Unf,Av,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2159,2160,0,1356,2,1,3,1,6,1,2007,2007,5,628,7,100,24,0,0,0,0,0,3,2008,10616,60,728,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2007.0,0.0,0.0,0.0,628.0,628.0,0.0,0.0,2.0,484.0,Gd,Unf,No,BuiltIn,TA,Gd,Unf,Fin,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2160,2161,0,1615,2,0,3,1,7,1,2007,2007,5,1615,8,168,30,0,0,0,0,0,5,2008,9345,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2007.0,156.0,0.0,0.0,1615.0,1615.0,0.0,0.0,3.0,864.0,Gd,Unf,Av,Attchd,TA,Gd,Unf,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2161,2162,0,2276,2,0,3,1,7,2,2008,2008,5,2276,9,0,0,70,0,255,0,0,6,2008,11778,20,0,Y,Ex,Abnorml,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,91.0,2008.0,554.0,2085.0,0.0,186.0,2271.0,1.0,0.0,3.0,1348.0,Gd,Unf,Gd,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Ex,VinylSd,VinylSd,Gd,RL
2162,2163,0,1766,2,1,3,1,8,2,2008,2008,5,1766,9,216,36,0,0,0,0,0,12,2008,11778,20,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,CollgCr,PosN,Y,Norm,1Story,Hip,CompShg,Ex,TA,PConc,GasA,1Fam,SBrkr,91.0,2008.0,402.0,1153.0,0.0,598.0,1751.0,1.0,0.0,3.0,874.0,Gd,Unf,Av,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,Stone,New,Typ,Ex,VinylSd,VinylSd,TA,RL
2163,2164,0,1511,2,0,3,1,6,1,1995,1995,5,1511,8,168,42,0,0,0,0,0,2,2008,11454,80,0,Y,Ex,Normal,Pave,IR2,Lvl,Corner,Gtl,SawyerW,Norm,Y,Norm,SLvl,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,90.19129943847656,1995.0,302.0,770.0,0.0,631.0,1401.0,1.0,0.0,3.0,811.0,Fa,Unf,Gd,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2164,2165,0,1643,2,0,2,1,6,1,1966,1966,6,1643,6,339,0,0,0,0,0,0,3,2008,11500,20,0,Y,Ex,Normal,Pave,IR1,Bnk,CulDSac,Gtl,ClearCr,Norm,Y,Norm,1Story,Flat,Tar&Grv,TA,TA,CBlock,GasA,1Fam,SBrkr,55.4985466003418,1966.0,0.0,262.0,723.0,197.0,1182.0,1.0,0.0,2.0,438.0,Gd,ALQ,Gd,Attchd,Gd,Gd,LwQ,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,Plywood,TA,RL
2165,2166,0,990,1,0,3,1,5,0,1994,1994,7,990,5,168,0,0,0,0,0,0,8,2008,9750,20,0,Y,Ex,Normal,Pave,Reg,Low,Inside,Mod,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,65.0,1997.0,0.0,722.0,0.0,268.0,990.0,1.0,0.0,2.0,528.0,Gd,Unf,No,Detchd,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2166,2167,0,1418,2,0,3,1,5,1,1998,1997,5,1418,7,208,110,0,0,0,0,0,5,2008,8696,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,71.3477554321289,1997.0,150.0,1308.0,0.0,110.0,1418.0,1.0,0.0,2.0,558.0,TA,Unf,Gd,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2167,2168,0,1771,2,1,3,1,6,0,1997,1997,5,872,6,0,96,0,0,0,0,0,7,2008,13142,60,899,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,CollgCr,PosN,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,89.34333801269531,1997.0,128.0,688.0,0.0,176.0,864.0,1.0,0.0,2.0,600.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2168,2169,0,1652,2,1,3,1,6,0,2000,2000,5,782,7,0,70,0,0,0,0,0,6,2008,8998,60,870,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,68.0,2000.0,120.0,527.0,0.0,255.0,782.0,0.0,0.0,2.0,532.0,Gd,Unf,Mn,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2169,2170,0,1823,2,1,3,1,6,0,2001,2000,5,928,7,192,36,0,0,0,0,4500,5,2008,12192,60,895,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,75.0,2000.0,0.0,663.0,0.0,265.0,928.0,1.0,0.0,2.0,626.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2170,2171,0,1174,1,0,3,1,5,0,1978,1978,6,1174,5,211,0,280,0,0,0,0,5,2008,12250,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,85.34745025634766,1978.0,180.0,781.0,0.0,83.0,864.0,1.0,0.0,2.0,528.0,Gd,Unf,Mn,Attchd,TA,Gd,ALQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2171,2172,0,1076,1,1,3,1,5,1,1975,1975,6,1076,5,0,0,0,0,0,0,0,9,2008,9216,20,0,Y,TA,Abnorml,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,74.98762512207031,1985.0,176.0,294.0,0.0,782.0,1076.0,0.0,0.0,2.0,576.0,Fa,Unf,Av,Detchd,TA,TA,ALQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2172,2173,0,1558,2,0,2,1,5,0,2001,1975,6,1558,5,140,0,239,0,227,0,0,8,2008,14330,20,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,40.0,1975.0,0.0,88.0,596.0,180.0,864.0,1.0,0.0,2.0,440.0,Gd,ALQ,No,Attchd,TA,TA,Rec,Fin,AllPub,TA,None,WD,Min2,TA,Wd Sdng,Plywood,TA,RL
2173,2174,0,2161,2,1,3,1,8,1,2001,2001,5,1290,7,0,84,0,0,0,0,0,6,2008,10400,60,871,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,78.78726196289062,2001.0,227.0,0.0,0.0,1257.0,1257.0,0.0,0.0,2.0,570.0,TA,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2174,2175,0,1947,2,1,3,1,7,1,2002,2001,5,1366,9,168,116,0,0,0,0,0,1,2008,9720,60,581,Y,Ex,Normal,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,68.28446960449219,2001.0,134.0,1194.0,0.0,163.0,1357.0,1.0,0.0,3.0,725.0,TA,Unf,Mn,BuiltIn,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2175,2176,0,1786,2,0,3,1,6,1,2003,2002,5,1786,8,182,35,0,0,0,0,0,6,2008,14860,20,0,Y,Ex,Normal,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,61.98585510253906,2002.0,240.0,1538.0,0.0,240.0,1778.0,1.0,0.0,3.0,715.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2176,2177,0,2327,2,1,4,1,9,1,2003,2003,5,1129,7,0,57,0,0,0,0,0,8,2008,10905,60,1198,Y,Ex,Normal,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,41.0,2003.0,0.0,0.0,0.0,1129.0,1129.0,0.0,0.0,2.0,596.0,Gd,Unf,No,BuiltIn,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2177,2178,0,1764,2,1,3,1,7,1,2000,1999,5,886,8,120,29,0,0,0,0,0,6,2008,11690,60,878,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,96.0,1999.0,192.0,0.0,0.0,850.0,850.0,0.0,0.0,2.0,560.0,TA,Unf,Av,Attchd,TA,Gd,Unf,Unf,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2178,2179,0,848,1,0,1,1,3,0,2004,2004,5,848,6,140,0,0,0,0,0,0,2,2008,4426,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,38.24785232543945,2004.0,205.0,662.0,0.0,186.0,848.0,1.0,0.0,2.0,420.0,Gd,Unf,Mn,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RM
2179,2180,0,1838,2,0,2,2,8,0,1998,1997,5,1838,6,160,67,0,0,0,0,0,7,2008,10126,90,0,Y,Ex,Abnorml,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Y,Norm,SFoyer,Gable,CompShg,TA,Gd,PConc,GasA,Duplex,SBrkr,83.0,1998.0,0.0,1593.0,162.0,83.0,1838.0,2.0,0.0,3.0,721.0,Gd,LwQ,Gd,Attchd,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RM
2180,2181,0,1445,2,0,3,1,6,0,2004,2004,5,1445,7,0,35,0,0,0,0,0,6,2008,9750,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,75.0,2004.0,50.0,24.0,0.0,1421.0,1445.0,0.0,0.0,2.0,470.0,Gd,Unf,Mn,Attchd,TA,Gd,GLQ,Unf,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2181,2182,0,1564,2,0,3,1,6,0,2007,2007,6,1564,7,0,24,0,0,0,0,0,2,2008,11058,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,85.0,2007.0,212.0,56.0,0.0,1508.0,1564.0,0.0,0.0,3.0,814.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2182,2183,0,1361,2,0,3,1,6,0,2007,2007,5,1361,7,0,50,0,0,0,0,0,6,2008,9627,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,74.0,2007.0,0.0,24.0,0.0,1327.0,1351.0,0.0,0.0,2.0,610.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2183,2184,0,1092,1,0,3,1,6,0,1966,1966,5,1092,5,259,0,0,0,161,0,0,4,2008,9825,20,0,Y,TA,Abnorml,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,75.0,1966.0,0.0,609.0,0.0,483.0,1092.0,0.0,0.0,1.0,264.0,Gd,Unf,No,Attchd,TA,TA,Rec,Unf,AllPub,TA,None,COD,Typ,TA,HdBoard,HdBoard,TA,RL
2184,2185,0,1033,1,0,3,1,6,0,1976,1976,5,1033,5,224,0,0,0,0,0,0,4,2008,12102,85,0,Y,Ex,Family,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,SFoyer,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,64.0,1976.0,222.0,456.0,0.0,0.0,456.0,0.0,1.0,2.0,504.0,Gd,Unf,Gd,BuiltIn,Gd,Gd,ALQ,RFn,AllPub,TA,BrkFace,WD,Typ,TA,Plywood,HdBoard,Fa,RL
2185,2186,0,1127,1,1,3,1,6,1,1976,1976,6,1127,6,0,0,138,0,0,0,0,5,2008,6500,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,65.0,1991.0,84.0,1033.0,0.0,94.0,1127.0,0.0,1.0,2.0,480.0,Po,Unf,No,Detchd,TA,TA,BLQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,Plywood,HdBoard,TA,RL
2186,2187,0,1117,1,0,3,1,6,1,1977,1977,6,1117,6,292,0,0,0,0,0,0,11,2008,9638,80,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Y,Norm,SLvl,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,55.350799560546875,1977.0,0.0,368.0,120.0,541.0,1029.0,1.0,0.0,2.0,542.0,Fa,Rec,Av,Attchd,TA,TA,ALQ,RFn,AllPub,TA,None,WD,Typ,TA,Plywood,Plywood,TA,RL
2187,2188,0,1398,1,1,3,1,6,1,2001,1976,7,684,6,0,0,0,0,0,0,0,2,2008,7200,60,714,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,2Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,72.0,1976.0,0.0,288.0,0.0,396.0,684.0,0.0,0.0,2.0,440.0,TA,Unf,Av,Attchd,TA,TA,ALQ,Fin,AllPub,TA,None,WD,Typ,TA,Plywood,Plywood,TA,RL
2188,2189,0,3820,3,1,5,1,11,2,1996,1959,7,3820,5,0,372,0,0,0,0,0,7,2008,47007,20,0,Y,TA,Normal,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,Slab,GasA,1Fam,SBrkr,123.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.6148948669433594,0.054387450218200684,2.0,624.0,Gd,Unf,Gd,Attchd,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,Ex,Plywood,Plywood,TA,RL
2189,2190,0,1152,2,0,2,2,6,0,1955,1955,5,1152,4,0,0,0,0,0,0,0,6,2008,6012,90,0,N,TA,AdjLand,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,N,Norm,1Story,Gable,CompShg,TA,Fa,PConc,GasA,Duplex,SBrkr,65.0,1954.444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Attchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,AsbShng,TA,RL
